title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    The Island  ,2005,PG-13,136," Action, Sci-Fi, Thriller            ",6.8,0,    Michael Bay  ,      Scarlett Johansson,   Ewan McGregor,   Djimon Hounsou,   Steve Buscemi  ,301147,35820000
    Stay  ,2005,R,99," Drama, Mystery, Thriller            ",6.8,0,    Marc Forster  ,      Ewan McGregor,   Naomi Watts,   Ryan Gosling,   Kate Burton  ,75594,3630000
    The Transporter  ,2002,PG-13,92," Action, Crime, Thriller            ",6.8,0,    Louis Leterrier   ,       Jason Statham,   Qi Shu,   Matt Schulze,   Franois Berland    ,285900,25300000
    Cypher  ,2002,R,95," Mystery, Sci-Fi, Thriller            ",6.8,0,    Vincenzo Natali  ,      Jeremy Northam,   Lucy Liu,   Nigel Bennett,   Timothy We  er  ,30147,0
    Dog Soldiers  ,2002,R,105," Action, Horror, Thriller            ",6.8,0,    Neil Marshall  ,      Sean Pertwee,   Kevin McKidd,   Emma Cleas y,   Liam Cunningham  ,55822,0
    Spider  ,2002,R,98," Drama, Mystery, Thriller            ",6.8,83,    David Cronen erg  ,      Ralph Fiennes,   Miranda Richardson,   Ga riel Byrne,   Lynn Redgrave  ,35803,1640000
    One Hour Photo  ,2002,R,96," Drama, Thriller            ",6.8,64,    Mark Romanek  ,      Ro in Williams,   Connie Nielsen,   Michael Vartan,   Dylan Smith  ,115287,31600000
    Panic Room  ,2002,R,112," Crime, Drama, Thriller            ",6.8,65,    David Fincher  ,      Jodie Foster,   Kristen Stewart,   Forest Whitaker,   Dwight Yoakam  ,260947,96400000
    The Pledge  ,2001,R,124," Crime, Drama, Mystery            ",6.8,71,    Sean Penn  ,      Jack Nicholson,   Benicio Del Toro,   Patricia Clarkson,   Beau Daniels  ,54175,19720000
    The Fast and the Furious  ,2001,PG-13,106," Action, Crime, Thriller            ",6.8,0,    Ro  Cohen  ,      Vin Diesel,   Paul Walker,   Michelle Rodriguez,   Jordana Brewster  ,350093,144530000
    The Score  ,2001,R,124," Action, Crime, Drama            ",6.8,71,    Frank Oz  ,      Ro ert De Niro,   Edward Norton,   Marlon Brando,   Angela Bassett  ,121939,71070000
    Hanni al  ,2001,R,131," Crime, Drama, Thriller            ",6.8,0,    Ridley Scott  ,      Anthony Hopkins,   Julianne Moore,   Gary Oldman,   Ray Liotta  ,256428,165090000
    From Hell  ,2001,R,122," Horror, Mystery, Thriller            ",6.8,0,    Al ert Hughes   ,       Johnny Depp,   Heather Graham,   Ian Holm,   Ro  ie Coltrane    ,147596,31600000
    Extraction  ,2020,R,116," Action, Thriller            ",6.7,0,    Sam Hargrave  ,      Chris Hemsworth,   Bryon Lerum,   Ryder Lerum,   Rudhraksh Jaiswal  ,162190,0
    Freaks  ,2018,R,105," Drama, Mystery, Sci-Fi            ",6.7,63,    Zach Lipovsky   ,       Emile Hirsch,   Bruce Dern,   Grace Park,   Amanda Crew    ,27764,0
    Run  ,2020,PG-13,90," Horror, Mystery, Thriller            ",6.7,67,    Aneesh Chaganty  ,      Sarah Paulson,   Kiera Allen,   Sara Sohn,   Pat Healy  ,30114,0
    The Art of Self-Defense  ,2019,R,104," Action, Comedy, Crime            ",6.7,65,    Riley Stearns  ,      Jesse Eisen erg,   Alessandro Nivola,   Imogen Poots,   Steve Terada  ,28568,2410000
    Glass  ,2019,PG-13,129," Drama, Sci-Fi, Thriller            ",6.7,0,    M. Night Shyamalan  ,      James McAvoy,   Bruce Willis,   Samuel L. Jackson,   Anya Taylor-Joy  ,210949,111050000
    The Vast of Night  ,2019,PG-13,91," Drama, Mystery, Sci-Fi            ",6.7,84,    Andrew Patterson  ,      Sierra McCormick,   Jake Horowitz,   Gail Cronauer,   Bruce Davis  ,29637,0
    I Am Mother  ,2019,TV-14,113," Drama, Mystery, Sci-Fi            ",6.7,64,    Grant Sputore  ,      Luke Hawker,   Rose Byrne,   Maddie Lenton,   Hazel Sandery  ,77311,0
    Marrow one  ,2017,R,110," Drama, Horror, Mystery            ",6.7,63,    Sergio G. Snchez  ,      George MacKay,   Anya Taylor-Joy,   Charlie Heaton,   Mia Goth  ,26001,0
    Summer of 84  ,2018,Not Rated,105," Drama, Horror, Mystery            ",6.7,0,    Franois Simard   ,    Graham Verchere,   Judah Lewis,   Cale  Emery,     ,34335,90000
    Thorough reds  ,2017,R,92," Comedy, Crime, Drama            ",6.7,75,    Cory Finley  ,      Olivia Cooke,   Anya Taylor-Joy,   Anton Yelchin,   Paul Sparks  ,36188,2830000
    Kingsman: The Golden Circle  ,2017,R,141," Action, Adventure, Comedy            ",6.7,0,    Matthew Vaughn  ,      Taron Egerton,   Colin Firth,   Mark Strong,   Channing Tatum  ,276200,100230000
    The Fate of the Furious  ,2017,PG-13,136," Action, Adventure, Crime            ",6.7,0,    F. Gary Gray  ,      Vin Diesel,   Jason Statham,   Dwayne Johnson,   Michelle Rodriguez  ,206525,226010000
    The Equalizer 2  ,2018,R,121," Action, Crime, Thriller            ",6.7,0,    Antoine Fuqua  ,      Denzel Washington,   Pedro Pascal,   Ashton Sanders,   Orson Bean  ,135679,102080000
    Jungle  ,2017,R,115," Action, Adventure, Biography            ",6.7,0,    Greg McLean  ,      Daniel Radcliffe,   Thomas Kretschmann,   Alex Russell,   Joel Jackson  ,49377,0
    The Wave  ,2015,R,105," Drama, Thriller            ",6.7,68,    Roar Uthaug  ,      Kristoffer Joner,   Ane Dahl Torp,   Jonas Hoff Ofte ro,   Edith Haagenrud-Sande  ,34199,180000
    Goodnight Mommy  ,2014,R,99," Horror, Mystery, Thriller            ",6.7,81,    Severin Fiala   ,       Lukas Schwarz,   Elias Schwarz,   Susanne Wuest,   Hans Escher    ,44987,1170000
    Hardcore Henry  ,2015,R,96," Action, Adventure, Sci-Fi            ",6.7,0,    Ilya Naishuller  ,      Sharlto Copley,   Tim Roth,   Haley Bennett,   Danila Kozlovskiy  ,87238,9250000
    The Guest  ,2014,R,100," Action, Mystery, Thriller            ",6.7,76,    Adam Wingard  ,      Dan Stevens,   Sheila Kelley,   Maika Monroe,   Joel David Moore  ,92466,320000
    The Salvation  ,2014,R,92," Action, Drama, Thriller            ",6.7,64,    Kristian Levring  ,      Mads Mikkelsen,   Eva Green,   Jeffrey Dean Morgan,   Eric Cantona  ,36442,10000
    Atomic Blonde  ,2017,R,115," Action, Thriller            ",6.7,63,    David Leitch  ,      Charlize Theron,   James McAvoy,   John Goodman,   Eddie Marsan  ,177492,51690000
    Miss Peregrine' s Home for Peculiar Children  ,2016,PG-13,127," Adventure, Drama, Family            ",6.7,0,    Tim Burton  ,      Eva Green,   Asa Butterfield,   Samuel L. Jackson,   Judi Dench  ,156892,87240000
    The Call  ,2013,R,94," Crime, Drama, Horror            ",6.7,0,    Brad Anderson  ,      Halle Berry,   Evie Thompson,   A igail Breslin,   Morris Chestnut  ,113513,51870000
    Killer Joe  ,2011,R,102," Crime, Drama, Thriller            ",6.7,62,    William Friedkin  ,      Matthew McConaughey,   Emile Hirsch,   Juno Temple,   Thomas Haden Church  ,73383,1990000
    The Hunter  ,2011,R,100," Adventure, Drama, Thriller            ",6.7,63,    Daniel Nettheim  ,      Willem Dafoe,   Sam Neill,   Morgan Davies,   Jacek Koman  ,36839,180000
    Safe Haven  ,2013,PG-13,115," Drama, Romance, Thriller            ",6.7,0,    Lasse Hallstrm  ,      Julianne Hough,   Josh Duhamel,   Co ie Smulders,   David Lyons  ,104767,71350000
    In Time  ,2011,PG-13,109," Action, Sci-Fi, Thriller            ",6.7,0,    Andrew Niccol  ,      Justin Tim erlake,   Amanda Seyfried,   Cillian Murphy,   Olivia Wilde  ,372235,37520000
    Safe House  ,2012,R,115," Action, Thriller            ",6.7,0,    Daniel Espinosa  ,      Denzel Washington,   Ryan Reynolds,   Ro ert Patrick,   Vera Farmiga  ,207483,126370000
    Contagion  ,2011,PG-13,106," Drama, Thriller            ",6.7,70,    Steven Soder ergh  ,      Matt Damon,   Kate Winslet,   Jude Law,   Gwyneth Paltrow  ,284684,75660000
    Los ojos de Julia  ,2010,Not Rated,118," Horror, Mystery, Thriller            ",6.7,0,    Guillem Morales  ,      Beln Rueda,   Llus Homar,   Pa lo Derqui,   Francesc Orella  ,32996,0
    The Disappearance of Alice Creed  ,2009,R,100," Crime, Thriller            ",6.7,65,    J Blakeson  ,      Gemma Arterton,   Eddie Marsan,   Martin Compston  ,,25300,170000
    Gangster Squad  ,2013,R,113," Action, Crime, Drama            ",6.7,0,    Ru en Fleischer  ,      Sean Penn,   Ryan Gosling,   Emma Stone,   Giovanni Ri isi  ,207080,46000000
    The Loved Ones  ,2009,R,84," Crime, Drama, Horror            ",6.7,73,    Sean Byrne  ,      Xavier Samuel,   Ro in McLeavy,   John Brumpton,   Richard Wilson  ,37676,0
    2 Guns  ,2013,R,109," Action, Crime, Thriller            ",6.7,0,    Baltasar Kormkur  ,      Denzel Washington,   Mark Wahl erg,   Paula Patton,   Bill Paxton  ,198185,75610000
    Escape Plan  ,2013,R,115," Action, Sci-Fi, Thriller            ",6.7,0,    Mikael Hfstrm  ,         Sylvester Stallone,     Arnold Schwarzenegger,     50 Cent,  Vincent D    Onofrio ,228308,25130000
    Brooklyn' s Finest  ,2009,R,132," Action, Crime, Drama            ",6.7,0,    Antoine Fuqua  ,      Richard Gere,   Don Cheadle,   Ethan Hawke,   Wesley Snipes  ,61092,27150000
    Pandorum  ,2009,R,108," Action, Horror, Mystery            ",6.7,0,    Christian Alvart  ,      Dennis Quaid,   Ben Foster,   Cam Gigandet,   Antje Traue  ,144102,10330000
    22 Bullets  ,2010,Not Rated,117," Action, Crime, Drama            ",6.7,0,    Richard Berry  ,      Jean Reno,   Kad Merad,   Jean-Pierre Darroussin,   Marina Fos  ,32945,0
    Om Shanti Om  ,2007,Not Rated,162," Action, Comedy, Drama            ",6.7,0,    Farah Khan  ,      Shah Rukh Khan,   Deepika Padukone,   Arjun Rampal,   Kirron Kher  ,39215,3600000
    Epic  ,2013,PG,102," Animation, Adventure, Family            ",6.7,0,    Chris Wedge  ,      Amanda Seyfried,   Josh Hutcherson,   Beyonc,   Colin Farrell  ,100280,107520000
    Angels & Demons  ,2009,PG-13,138," Action, Mystery, Thriller            ",6.7,0,    Ron Howard  ,      Tom Hanks,   Ewan McGregor,   Ayelet Zurer,   Stellan Skarsgrd  ,275451,133380000
    Transsi erian  ,2008,R,111," Crime, Drama, Mystery            ",6.7,72,    Brad Anderson  ,      Woody Harrelson,   Emily Mortimer,   Ben Kingsley,   Kate Mara  ,50987,2200000
    Cassandra' s Dream  ,2007,PG-13,108," Crime, Drama, Romance            ",6.7,0,    Woody Allen  ,      Colin Farrell,   Ewan McGregor,   Hayley Atwell,   Peter-Hugo Daly  ,50143,970000
    Wanted  ,2008,R,110," Action, Crime, Thriller            ",6.7,64,    Timur Bekmam etov  ,      Angelina Jolie,   James McAvoy,   Morgan Freeman,   Terence Stamp  ,361343,134510000
    Shattered  ,2007,R,95," Crime, Drama, Mystery            ",6.7,0,    Mike Barker  ,      Pierce Brosnan,   Maria Bello,   Gerard Butler,   Emma Karwandy  ,30560,0
    Seraphim Falls  ,2006,R,115," Action, Drama, Thriller            ",6.7,62,    David Von Ancken  ,      Pierce Brosnan,   Liam Neeson,   Anjelica Huston,   Michael Wincott  ,29840,420000
    The Brave One  ,2007,R,122," Action, Crime, Drama            ",6.7,0,    Neil Jordan  ,      Jodie Foster,   Terrence Howard,   Naveen Andrews,   Nicky Katt  ,58632,36790000
    Smokin'  Aces  ,2006,R,108," Action, Comedy, Crime            ",6.7,0,    Joe Carnahan  ,      Jeremy Piven,   Ryan Reynolds,   Ray Liotta,   Joseph Ruskin  ,138788,35660000
    Shoot ' Em Up  ,2007,R,86," Action, Thriller            ",6.7,0,    Michael Davis  ,      Clive Owen,   Monica Bellucci,   Paul Giamatti,   Stephen McHattie  ,144652,12810000
    The A-Team  ,2010,PG-13,117," Action, Adventure, Thriller            ",6.7,0,    Joe Carnahan  ,      Liam Neeson,   Bradley Cooper,   Sharlto Copley,   Jessica Biel  ,246592,77220000
    The Exorcism of Emily Rose  ,2005,PG-13,119," Drama, Horror, Thriller            ",6.7,0,    Scott Derrickson  ,      Laura Linney,   Tom Wilkinson,   Shohreh Aghdashloo,   Camp ell Scott  ,120369,75070000
    Underworld: Evolution  ,2006,R,106," Action, Fantasy, Thriller            ",6.7,0,    Len Wiseman  ,      Kate Beckinsale,   Scott Speedman,   Bill Nighy,   Tony Curran  ,190481,62320000
    The Lovely Bones  ,2009,PG-13,135," Drama, Fantasy, Thriller            ",6.7,0,    Peter Jackson  ,      Rachel Weisz,   Mark Wahl erg,   Saoirse Ronan,   Susan Sarandon  ,158632,43820000
    The Matador  ,2005,R,96," Comedy, Crime, Thriller            ",6.7,65,    Richard Shepard  ,      Pierce Brosnan,   Greg Kinnear,   Hope Davis,   Arlin Miller  ,43911,12590000
    The Good Shepherd  ,2006,R,167," Drama, History, Thriller            ",6.7,61,    Ro ert De Niro  ,      Matt Damon,   Angelina Jolie,   Ro ert De Niro,   Alec Baldwin  ,98724,59950000
    The Rundown  ,2003,PG-13,104," Action, Adventure, Comedy            ",6.7,0,    Peter Berg  ,      Dwayne Johnson,   Seann William Scott,   Christopher Walken,   Rosario Dawson  ,101560,47730000
    The Eye  ,2002,R,99," Drama, Fantasy, Horror            ",6.7,66,    Danny Pang   ,       Angelica Lee,   Chutcha Rujinanon,   Lawrence Chou,   Jinda Duangtoy    ,27997,500000
    Swimming Pool  ,2003,R,102," Crime, Drama, Mystery            ",6.7,70,    Franois Ozon  ,      Charlotte Rampling,   Charles Dance,   Ludivine Sagnier,   Jean-Marie Lamour  ,42796,10110000
    Confidence  ,2003,R,97," Crime, Thriller            ",6.7,0,    James Foley  ,      Edward Burns,   Dustin Hoffman,   Rachel Weisz,   Andy Garcia  ,33287,12210000
    Dark Water  ,2002,PG-13,101," Drama, Horror, Mystery            ",6.7,0,    Hideo Nakata  ,      Hitomi Kuroki,   Rio Kanno,   Mirei Oguchi,   Asami Mizukawa  ,30309,0
    The Chronicles of Riddick  ,2004,R,119," Action, Adventure, Sci-Fi            ",6.7,0,    David Twohy  ,      Vin Diesel,   Judi Dench,   Colm Feore,   Thandie Newton  ,215218,57760000
    Signs  ,2002,PG-13,106," Drama, Mystery, Sci-Fi            ",6.7,0,    M. Night Shyamalan  ,      Mel Gi son,   Joaquin Phoenix,   Rory Culkin,   A igail Breslin  ,338714,227970000
    Wasa i  ,2001,R,94," Action, Drama, Comedy            ",6.7,0,    Grard Krawczyk  ,      Jean Reno,   Ryko Hirosue,   Michel Muller,   Carole Bouquet  ,37796,80000
    K-19: The Widowmaker  ,2002,PG-13,138," Drama, History, Thriller            ",6.7,0,    Kathryn Bigelow  ,      Harrison Ford,   Sam Spruell,   Peter Ste  ings,   Christian Camargo  ,59918,35170000
    Unfaithful  ,2002,R,124," Drama, Romance, Thriller            ",6.7,63,    Adrian Lyne  ,      Richard Gere,   Diane Lane,   Olivier Martinez,   Erik Per Sullivan  ,81003,52800000
    The Way of the Gun  ,2000,R,119," Action, Crime, Drama            ",6.7,0,    Christopher McQuarrie  ,      Ryan Phillippe,   Benicio Del Toro,   Juliette Lewis,   Taye Diggs  ,31893,6060000
    Final Destination  ,2000,R,98," Horror, Thriller            ",6.7,0,    James Wong  ,      Devon Sawa,   Ali Larter,   Kerr Smith,   Kristen Cloke  ,230970,53330000
    Blade II  ,2002,R,117," Action, Fantasy, Horror            ",6.7,0,    Guillermo del Toro  ,      Wesley Snipes,   Kris Kristofferson,   Ron Perlman,   Leonor Varela  ,201048,82350000
    The Beach  ,2000,R,119," Adventure, Drama, Romance            ",6.7,0,    Danny Boyle  ,      Leonardo DiCaprio,   Daniel York,   Patcharawan Patarakijjanon,   Virginie Ledoyen  ,224573,39790000
    21 Bridges  ,2019,R,99," Action, Crime, Thriller            ",6.6,0,    Brian Kirk  ,      Chadwick Boseman,   Sienna Miller,   J.K. Simmons,   Stephan James  ,51774,0
    I' m Thinking of Ending Things  ,2020,R,134," Drama, Thriller            ",6.6,78,    Charlie Kaufman  ,      Jesse Plemons,   Jessie Buckley,   Toni Collette,   David Thewlis  ,64115,0
    The Old Guard  ,2020,R,125," Action, Adventure, Fantasy            ",6.6,70,    Gina Prince-Bythewood  ,      Charlize Theron,   KiKi Layne,   Matthias Schoenaerts,   Marwan Kenzari  ,130183,0
    Anna  ,2019,R,118," Action, Thriller            ",6.6,0,    Luc Besson  ,      Sasha Luss,   Helen Mirren,   Luke Evans,   Cillian Murphy  ,62940,7740000
    Adrift  ,2018,PG-13,96," Action, Adventure, Biography            ",6.6,0,    Baltasar Kormkur  ,      Shailene Woodley,   Sam Claflin,   Jeffrey Thomas,   Eliza eth Hawthorne  ,48275,31450000
    The Good Liar  ,2019,R,109," Crime, Drama, Mystery            ",6.6,0,    Bill Condon  ,      Helen Mirren,   Ian McKellen,   Russell Tovey,   Jim Carter  ,27816,0
    Life  ,2017,R,104," Horror, Sci-Fi, Thriller            ",6.6,0,    Daniel Espinosa  ,      Jake Gyllenhaal,   Re ecca Ferguson,   Ryan Reynolds,   Hiroyuki Sanada  ,208815,30230000
    Happy Death Day  ,2017,PG-13,96," Comedy, Horror, Mystery            ",6.6,0,    Christopher Landon  ,      Jessica Rothe,   Israel Broussard,   Ru y Modine,   Charles Aitken  ,118422,55680000
    Operation Finale  ,2018,PG-13,122," Biography, Drama, History            ",6.6,0,    Chris Weitz  ,      Oscar Isaac,   Ben Kingsley,   Mlanie Laurent,   Lior Raz  ,34025,17610000
    Hush  ,2016,R,82," Horror, Thriller            ",6.6,67,    Mike Flanagan  ,      John Gallagher Jr.,   Kate Siegel,   Michael Trucco,   Samantha Sloyan  ,105785,0
    The Girl with All the Gifts  ,2016,R,111," Action, Adventure, Drama            ",6.6,67,    Colm McCarthy  ,      Sennia Nanua,   Fisayo Akinade,   Dominique Tipper,   Paddy Considine  ,55308,0
    Jason Bourne  ,2016,PG-13,123," Action, Thriller            ",6.6,0,    Paul Greengrass  ,      Matt Damon,   Tommy Lee Jones,   Alicia Vikander,   Vincent Cassel  ,209852,162430000
    Red Sparrow  ,2018,R,140," Action, Drama, Thriller            ",6.6,0,    Francis Lawrence  ,      Jennifer Lawrence,   Joel Edgerton,   Matthias Schoenaerts,   Charlotte Rampling  ,168278,46870000
    Midnight Special  ,2016,PG-13,112," Drama, Mystery, Sci-Fi            ",6.6,76,    Jeff Nichols  ,      Michael Shannon,   Joel Edgerton,   Kirsten Dunst,   Adam Driver  ,76353,3710000
"    Extremely Wicked, Shockingly Evil and Vile  ",2019,R,110," Biography, Crime, Drama            ",6.6,0,    Joe Berlinger  ,      Lily Collins,   Zac Efron,   Angela Sarafyan,   Sydney Vollmer  ,80623,0
