title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Magic in the Moonlight  ,2014,PG-13,97," Comedy, Drama, Romance            ",6.5,0,    Woody Allen  ,      Colin Firth,   Emma Stone,   Marcia Gay Harden,   Hamish Linklater  ,64456,10510000
    Don Jon  ,2013,R,90," Comedy, Drama, Romance            ",6.5,66,    Joseph Gordon-Levitt  ,      Joseph Gordon-Levitt,   Scarlett Johansson,   Julianne Moore,   Tony Danza  ,229879,24480000
    Sightseers  ,2012,Not Rated,88," Adventure, Comedy, Crime            ",6.5,69,    Ben Wheatley  ,      Alice Lowe,   Kenneth Hadley,   Steve Oram,   Eileen Davies  ,26987,40000
    How I Live Now  ,2013,R,101," Action, Drama, Romance            ",6.5,0,    Kevin Macdonald  ,      Saoirse Ronan,   Tom Holland,   George MacKay,   Harley Bird  ,28409,60000
    The DUFF  ,2015,PG-13,101," Comedy, Romance            ",6.5,0,    Ari Sandel  ,      Mae Whitman,   Bella Thorne,   Ro  ie Amell,   Allison Janney  ,84567,34020000
    Friends with Benefits  ,2011,R,109," Comedy, Romance            ",6.5,63,    Will Gluck  ,      Mila Kunis,   Justin Tim erlake,   Patricia Clarkson,   Jenna Elfman  ,341797,55800000
    Think Like a Man  ,2012,PG-13,122," Comedy, Romance            ",6.5,0,    Tim Story  ,      Chris Brown,   Ga rielle Union,   Kevin Hart,   Michael Ealy  ,44359,91550000
    J. Edgar  ,2011,R,137," Biography, Drama, Romance            ",6.5,0,    Clint Eastwood  ,      Leonardo DiCaprio,   Armie Hammer,   Naomi Watts,   Josh Hamilton  ,123135,37310000
    Bridget Jones' s Ba y  ,2016,R,123," Comedy, Drama, Romance            ",6.5,0,    Sharon Maguire  ,      Rene Zellweger,   Gemma Jones,   Jim Broad ent,   Sally Phillips  ,69378,24250000
    The Lucky One  ,2012,PG-13,101," Drama, Mystery, Romance            ",6.5,0,    Scott Hicks  ,      Zac Efron,   Taylor Schilling,   Blythe Danner,   Riley Thomas Stewart  ,102040,60460000
    Kill Your Darlings  ,2013,R,104," Biography, Drama, Romance            ",6.5,65,    John Krokidas  ,      Daniel Radcliffe,   Dane DeHaan,   Michael C. Hall,   Ben Foster  ,35594,1030000
    It' s Complicated  ,2009,R,120," Comedy, Drama, Romance            ",6.5,0,    Nancy Meyers  ,      Meryl Streep,   Steve Martin,   Alec Baldwin,   John Krasinski  ,86807,112740000
    Leap Year  ,2010,PG,100," Comedy, Romance            ",6.5,0,    Anand Tucker  ,      Amy Adams,   Matthew Goode,   Adam Scott,   John Lithgow  ,96229,25920000
    Sex Drive  ,2008,R,109," Comedy, Romance            ",6.5,0,    Sean Anders  ,      Josh Zuckerman,   Clark Duke,   Amanda Crew,   James Marsden  ,84113,8400000
    Morning Glory  ,2010,PG-13,107," Comedy, Drama, Romance            ",6.5,0,    Roger Michell  ,      Rachel McAdams,   Harrison Ford,   Diane Keaton,   Noah Bean  ,74894,31010000
    Blended  ,2014,PG-13,117," Comedy, Romance            ",6.5,0,    Frank Coraci  ,      Adam Sandler,   Drew Barrymore,   Wendi McLendon-Covey,   Kevin Nealon  ,120801,46290000
    Life as We Know It  ,2010,PG-13,114," Comedy, Drama, Romance            ",6.5,0,    Greg Berlanti  ,      Katherine Heigl,   Josh Duhamel,   Josh Lucas,   Alexis Clagett  ,123553,53370000
    Zack and Miri Make a Porno  ,2008,R,101," Comedy, Romance            ",6.5,0,    Kevin Smith  ,      Seth Rogen,   Eliza eth Banks,   Craig Ro inson,   Gerry Bedno   ,172340,31460000
    Letters to Juliet  ,2010,PG,105," Adventure, Comedy, Drama            ",6.5,0,    Gary Winick  ,      Amanda Seyfried,   Gael Garca Bernal,   Vanessa Redgrave,   Marcia DeBonis  ,92813,53030000
    Music and Lyrics  ,2007,PG-13,104," Comedy, Music, Romance            ",6.5,0,    Marc Lawrence  ,      Hugh Grant,   Drew Barrymore,   Scott Porter,   Nick Bacon  ,97967,50570000
    Step Up  ,2006,PG-13,104," Crime, Drama, Music            ",6.5,0,    Anne Fletcher  ,         Channing Tatum,     Jenna Dewan,     Damaine Radcliff,  De    Shawn Washington ,111253,65330000
    Fly oys  ,2006,PG-13,140," Action, Drama, History            ",6.5,0,    Tony Bill  ,      James Franco,   Jean Reno,   Jennifer Decker,   Scott Hazell  ,41353,13080000
    The Giver  ,2014,PG-13,97," Drama, Romance, Sci-Fi            ",6.5,0,    Phillip Noyce  ,      Brenton Thwaites,   Jeff Bridges,   Meryl Streep,   Taylor Swift  ,112562,45090000
    Hollywoodland  ,2006,R,126," Biography, Crime, Drama            ",6.5,62,    Allen Coulter  ,      Adrien Brody,   Ben Affleck,   Diane Lane,   Bo  Hoskins  ,32949,14420000
    Marie Antoinette  ,2006,PG-13,123," Biography, Drama, History            ",6.5,65,    Sofia Coppola  ,      Kirsten Dunst,   Jason Schwartzman,   Rip Torn,   Steve Coogan  ,102475,15960000
    Last Holiday  ,2006,PG-13,112," Adventure, Comedy, Romance            ",6.5,0,    Wayne Wang  ,      Queen Latifah,   LL Cool J,   Timothy Hutton,   Giancarlo Esposito  ,29345,38360000
    The Sisterhood of the Traveling Pants  ,2005,PG,119," Comedy, Drama, Romance            ",6.5,66,    Ken Kwapis  ,      Am er Tam lyn,   Alexis Bledel,   America Ferrera,   Blake Lively  ,54441,39010000
    Casanova  ,2005,R,112," Adventure, Comedy, Drama            ",6.5,0,    Lasse Hallstrm  ,      Heath Ledger,   Sienna Miller,   Jeremy Irons,   Oliver Platt  ,52149,11290000
    Beyond Borders  ,2003,R,127," Adventure, Drama, Romance            ",6.5,0,    Martin Camp ell  ,      Clive Owen,   Angelina Jolie,   Linus Roache,   Teri Polo  ,26173,4430000
    Ned Kelly  ,2003,R,110," Action, Adventure, Biography            ",6.5,0,    Gregor Jordan  ,      Heath Ledger,   Orlando Bloom,   Geoffrey Rush,   Naomi Watts  ,26000,70000
    The Four Feathers  ,2002,PG-13,132," Action, Adventure, Drama            ",6.5,0,    Shekhar Kapur  ,      Heath Ledger,   Wes Bentley,   Kate Hudson,   Mohamed Bouich  ,32740,18310000
    Bandits  ,2001,PG-13,123," Comedy, Crime, Drama            ",6.5,0,    Barry Levinson  ,      Bruce Willis,   Billy Bo  Thornton,   Cate Blanchett,   Troy Garity  ,65595,41580000
    When We First Met  ,2018,TV-14,97," Comedy, Fantasy, Romance            ",6.4,0,    Ari Sandel  ,      Adam Devine,   Alexandra Daddario,   Shelley Hennig,   Andrew Bachelor  ,42955,0
"    Everything, Everything  ",2017,PG-13,96," Drama, Romance            ",6.4,0,    Stella Meghie  ,      Amandla Sten erg,   Nick Ro inson,   Anika Noni Rose,   Ana de la Reguera  ,33553,34000000
    The Space Between Us  ,2017,PG-13,120," Drama, Romance, Sci-Fi            ",6.4,0,    Peter Chelsom  ,      Gary Oldman,   Asa Butterfield,   Carla Gugino,   Britt Ro ertson  ,48679,7890000
    Top Five  ,2014,R,102," Comedy, Romance            ",6.4,81,    Chris Rock  ,      Chris Rock,   Rosario Dawson,   Ga rielle Union,   Kevin Hart  ,25816,25280000
    The Mountain Between Us  ,2017,PG-13,112," Action, Adventure, Drama            ",6.4,0,    Hany A u-Assad  ,      Kate Winslet,   Idris El a,   Beau Bridges,   Dermot Mulroney  ,68287,30350000
    Two Night Stand  ,2014,R,86," Comedy, Romance            ",6.4,0,    Max Nichols  ,      Miles Teller,   Analeigh Tipton,   Jessica Szohr,   Kid Cudi  ,65828,20000
    Laggies  ,2014,R,99," Comedy, Drama, Romance            ",6.4,63,    Lynn Shelton  ,      Keira Knightley,   Chlo Grace Moretz,   Sam Rockwell,   Mark We  er  ,42092,440000
    Thanks for Sharing  ,2012,R,112," Comedy, Drama, Romance            ",6.4,0,    Stuart Blum erg  ,      Mark Ruffalo,   Tim Ro  ins,   Gwyneth Paltrow,   Josh Gad  ,26859,1060000
    Step Up Revolution  ,2012,PG-13,99," Drama, Music, Romance            ",6.4,0,    Scott Speer  ,      Kathryn McCormick,   Ryan Guzman,   Cleopatra Coleman,   Misha Ga riel Hamilton  ,53985,35070000
    A Dangerous Method  ,2011,R,99," Biography, Drama, Romance            ",6.4,76,    David Cronen erg  ,      Michael Fass ender,   Keira Knightley,   Viggo Mortensen,   Vincent Cassel  ,99200,5700000
    Just Go with It  ,2011,PG-13,117," Comedy, Romance            ",6.4,0,    Dennis Dugan  ,      Adam Sandler,   Jennifer Aniston,   Brooklyn Decker,   Nicole Kidman  ,223070,103030000
    Monsters  ,2010,R,94," Adventure, Drama, Romance            ",6.4,63,    Gareth Edwards  ,      Scoot McNairy,   Whitney A le,   Mario Zuniga Benavides,   Annalee Jefferies  ,88014,240000
    Charlie St. Cloud  ,2010,PG-13,99," Drama, Fantasy, Romance            ",6.4,0,    Burr Steers  ,      Zac Efron,   Kim Basinger,   Charlie Tahan,   Amanda Crew  ,58944,31160000
    Upside Down  ,2012,PG-13,109," Drama, Fantasy, Romance            ",6.4,0,    Juan Solanas  ,      Jim Sturgess,   Kirsten Dunst,   Timothy Spall,   Blu Mankuma  ,69581,100000
    Hereafter  ,2010,PG-13,129," Drama, Fantasy, Romance            ",6.4,0,    Clint Eastwood  ,      Matt Damon,   Ccile de France,   Bryce Dallas Howard,   Thierry Neuvic  ,90542,32750000
    Charlie Countryman  ,2013,R,103," Comedy, Drama, Romance            ",6.4,0,    Fredrik Bond  ,      Shia LaBeouf,   Evan Rachel Wood,   Mads Mikkelsen,   Til Schweiger  ,27233,10000
    The Ugly Truth  ,2009,R,96," Comedy, Romance            ",6.4,0,    Ro ert Luketic  ,      Katherine Heigl,   Gerard Butler,   Bree Turner,   Eric Winter  ,205864,88920000
    Burlesque  ,2010,PG-13,119," Drama, Music, Musical            ",6.4,0,    Steve Antin  ,      Cher,   Christina Aguilera,   Alan Cumming,   Eric Dane  ,79314,39440000
    The Invention of Lying  ,2009,PG-13,100," Comedy, Fantasy, Romance            ",6.4,0,    Ricky Gervais   ,       Ricky Gervais,   Jennifer Garner,   Jonah Hill,   Louis C.K.    ,129569,18440000
    He' s Just Not That Into You  ,2009,PG-13,129," Comedy, Drama, Romance            ",6.4,0,    Ken Kwapis  ,      Ginnifer Goodwin,   Jennifer Aniston,   Jennifer Connelly,   Morgan Lily  ,162920,93950000
    17 Again  ,2009,PG-13,102," Comedy, Drama, Fantasy            ",6.4,0,    Burr Steers  ,      Zac Efron,   Matthew Perry,   Leslie Mann,   Thomas Lennon  ,182361,64170000
    She' s Out of My League  ,2010,R,104," Comedy, Romance            ",6.4,0,    Jim Field Smith  ,      Jay Baruchel,   Alice Eve,   T.J. Miller,   Mike Vogel  ,127733,31580000
    Mamma Mia!  ,2008,PG-13,108," Comedy, Musical, Romance            ",6.4,0,    Phyllida Lloyd  ,      Meryl Streep,   Pierce Brosnan,   Amanda Seyfried,   Stellan Skarsgrd  ,217870,144130000
    How to Lose Friends & Alienate People  ,2008,R,110," Biography, Comedy, Drama            ",6.4,0,    Ro ert B. Weide  ,      Simon Pegg,   Kirsten Dunst,   Megan Fox,   Kelan Pannell  ,67897,2780000
    The Last Kiss  ,2006,R,104," Comedy, Drama, Romance            ",6.4,0,    Tony Goldwyn  ,      Zach Braff,   Jacinda Barrett,   Rachel Bilson,   Casey Affleck  ,40914,11600000
    In the Land of Women  ,2007,PG-13,97," Comedy, Drama, Romance            ",6.4,0,    Jonathan Kasdan  ,      Adam Brody,   Kristen Stewart,   Meg Ryan,   Elena Anaya  ,30992,11040000
    Youth in Revolt  ,2009,R,90," Comedy, Drama, Romance            ",6.4,63,    Miguel Arteta  ,      Michael Cera,   Portia Dou leday,   Jean Smart,   Zach Galifianakis  ,72419,15280000
    Click  ,2006,PG-13,107," Comedy, Drama, Fantasy            ",6.4,0,    Frank Coraci  ,      Adam Sandler,   Kate Beckinsale,   Christopher Walken,   David Hasselhoff  ,307479,137360000
    In Her Shoes  ,2005,PG-13,130," Comedy, Drama, Romance            ",6.4,0,    Curtis Hanson  ,      Toni Collette,   Cameron Diaz,   Shirley MacLaine,   Anson Mount  ,59521,32880000
    In Good Company  ,2004,PG-13,109," Comedy, Drama, Romance            ",6.4,66,    Paul Weitz  ,      Dennis Quaid,   Topher Grace,   Scarlett Johansson,   Marg Helgen erger  ,53667,45810000
    Melinda and Melinda  ,2004,PG-13,99," Comedy, Drama, Romance            ",6.4,0,    Woody Allen  ,      Will Ferrell,   Vinessa Shaw,   Chiwetel Ejiofor,   Wallace Shawn  ,31183,3830000
    Spanglish  ,2004,PG-13,131," Comedy, Drama, Romance            ",6.4,0,    James L. Brooks  ,      Adam Sandler,   Ta Leoni,   Paz Vega,   Cloris Leachman  ,79590,42040000
    Eliza ethtown  ,2005,PG-13,123," Comedy, Drama, Romance            ",6.4,0,    Cameron Crowe  ,      Orlando Bloom,   Kirsten Dunst,   Susan Sarandon,   Alec Baldwin  ,67657,26840000
    Short us  ,2006,Not Rated,101," Comedy, Drama, Romance            ",6.4,64,    John Cameron Mitchell  ,      Sook-Yin Lee,   Peter Stickles,   PJ DeBoy,   Paul Dawson  ,32157,1990000
    Happy Feet  ,2006,PG,108," Animation, Adventure, Comedy            ",6.4,77,    George Miller   ,    Elijah Wood,   Brittany Murphy,   Hugh Jackman,     ,171051,198000000
    Van Wilder: Party Liaison  ,2002,R,92," Comedy, Romance            ",6.4,0,    Walt Becker  ,      Ryan Reynolds,   Tara Reid,   Tim Matheson,   Kal Penn  ,103832,21010000
    How to Lose a Guy in 10 Days  ,2003,PG-13,116," Comedy, Romance            ",6.4,0,    Donald Petrie  ,      Kate Hudson,   Matthew McConaughey,   Adam Gold erg,   Kathryn Hahn  ,213350,105810000
    What Women Want  ,2000,PG-13,127," Comedy, Fantasy, Romance            ",6.4,0,    Nancy Meyers  ,      Mel Gi son,   Helen Hunt,   Marisa Tomei,   Alan Alda  ,192602,182810000
    Final Fantasy: The Spirits Within  ,2001,PG-13,106," Animation, Action, Adventure            ",6.4,0,    Hirono u Sakaguchi   ,       Alec Baldwin,   Steve Buscemi,   Ming-Na Wen,   Ving Rhames    ,80061,32130000
    Kate & Leopold  ,2001,PG-13,118," Comedy, Fantasy, Romance            ",6.4,0,    James Mangold  ,      Meg Ryan,   Hugh Jackman,   Liev Schrei er,   Breckin Meyer  ,79326,47120000
    The Discovery  ,2017,TV-MA,102," Drama, Romance, Sci-Fi            ",6.3,0,    Charlie McDowell  ,      Ro ert Redford,   Mary Steen urgen,   Brian McCarthy,   Jason Segel  ,30202,0
    Paper Towns  ,2015,PG-13,109," Adventure, Comedy, Drama            ",6.3,0,    Jake Schreier  ,      Nat Wolff,   Cara Delevingne,   Austin A rams,   Justice Smith  ,95878,32000000
    Third Person  ,2013,R,137," Drama, Romance            ",6.3,0,    Paul Haggis  ,      Liam Neeson,   Mila Kunis,   Adrien Brody,   Olivia Wilde  ,26910,1020000
    Endless Love  ,2014,PG-13,104," Drama, Romance            ",6.3,0,    Shana Feste  ,      Ga riella Wilde,   Alex Pettyfer,   Bruce Greenwood,   Ro ert Patrick  ,40543,23390000
    Mr. Right  ,2015,R,95," Action, Comedy, Romance            ",6.3,0,    Paco Ca ezas  ,      Anna Kendrick,   Sam Rockwell,   Tim Roth,   James Ransone  ,51052,30000
    To Rome With Love  ,2012,R,112," Comedy, Music, Romance            ",6.3,0,    Woody Allen  ,      Woody Allen,   Penlope Cruz,   Jesse Eisen erg,   Elliot Page  ,84759,16690000
    The Loft  ,2014,R,108," Mystery, Romance, Thriller            ",6.3,0,    Erik Van Looy  ,      Karl Ur an,   James Marsden,   Wentworth Miller,   Eric Stonestreet  ,52496,5980000
    This Means War  ,2012,PG-13,103," Action, Comedy, Romance            ",6.3,0,    McG  ,      Reese Witherspoon,   Chris Pine,   Tom Hardy,   Til Schweiger  ,176748,54760000
    Hope Springs  ,2012,PG-13,100," Comedy, Drama, Romance            ",6.3,65,    David Frankel  ,      Meryl Streep,   Tommy Lee Jones,   Steve Carell,   Jean Smart  ,40948,63540000
    A Little Bit of Heaven  ,2011,PG-13,106," Comedy, Drama, Fantasy            ",6.3,0,    Nicole Kassell  ,      Kate Hudson,   Gael Garca Bernal,   Kathy Bates,   Peter Dinklage  ,27829,10000
    Chloe  ,2009,R,96," Drama, Mystery, Romance            ",6.3,0,    Atom Egoyan  ,      Julianne Moore,   Amanda Seyfried,   Liam Neeson,   Max Thieriot  ,69834,3070000
    Cyrus  ,2010,R,91," Comedy, Drama, Romance            ",6.3,74,    Jay Duplass   ,       John C. Reilly,   Marisa Tomei,   Jonah Hill,   Catherine Keener    ,33709,7460000
    Going the Distance  ,2010,R,102," Comedy, Romance            ",6.3,0,    Nanette Burstein  ,      Drew Barrymore,   Justin Long,   Ron Livingston,   Charlie Day  ,56759,17800000
    Date Night  ,2010,PG-13,88," Comedy, Crime, Romance            ",6.3,0,    Shawn Levy  ,      Steve Carell,   Tina Fey,   Mark Wahl erg,   Taraji P. Henson  ,153111,98710000
    The Re ound  ,2009,R,95," Comedy, Romance            ",6.3,0,    Bart Freundlich  ,      Catherine Zeta-Jones,   Justin Bartha,   Andrew Cherry,   Kelly Gould  ,46612,0
    You Will Meet a Tall Dark Stranger  ,2010,R,98," Comedy, Drama, Romance            ",6.3,0,    Woody Allen  ,      Anthony Hopkins,   Naomi Watts,   Josh Brolin,   Gemma Jones  ,43997,3250000
    All Good Things  ,2010,R,101," Crime, Drama, Mystery            ",6.3,0,    Andrew Jarecki  ,      Ryan Gosling,   Kirsten Dunst,   Frank Langella,   Lily Ra e  ,53098,580000
    Dear John  ,2010,PG-13,108," Drama, Romance, War            ",6.3,0,    Lasse Hallstrm  ,      Channing Tatum,   Amanda Seyfried,   Richard Jenkins,   Henry Thomas  ,139758,80010000
"    Angus, Thongs and Perfect Snogging  ",2008,PG-13,100," Comedy, Drama, Romance            ",6.3,0,    Gurinder Chadha  ,      Georgia Groome,   Aaron Taylor-Johnson,   Karen Taylor,   Alan Davies  ,26040,0
    Shrek Forever After  ,2010,PG,93," Animation, Adventure, Comedy            ",6.3,0,    Mike Mitchell  ,      Mike Myers,   Cameron Diaz,   Eddie Murphy,   Antonio Banderas  ,186181,238370000
    Take Me Home Tonight  ,2011,R,97," Comedy, Drama, Romance            ",6.3,0,    Michael Dowse  ,      Topher Grace,   Anna Faris,   Dan Fogler,   Teresa Palmer  ,51360,6920000
    It' s a Boy Girl Thing  ,2006,PG-13,95," Comedy, Fantasy, Romance            ",6.3,0,    Nick Hurran  ,      Samaire Armstrong,   Kevin Zegers,   Sherry Miller,   Ro ert Joy  ,39435,0
    No Reservations  ,2007,PG,104," Comedy, Drama, Romance            ",6.3,0,    Scott Hicks  ,      Catherine Zeta-Jones,   Aaron Eckhart,   A igail Breslin,   Patricia Clarkson  ,71243,43110000
    She' s the Man  ,2006,PG-13,105," Comedy, Romance, Sport            ",6.3,0,    Andy Fickman  ,      Amanda Bynes,   Laura Ramsey,   Channing Tatum,   Vinnie Jones  ,146473,2340000
    The Li ertine  ,2004,R,114," Biography, Drama, History            ",6.3,0,    Laurence Dunmore  ,      Johnny Depp,   Samantha Morton,   John Malkovich,   Paul Ritter  ,34992,4840000
    Wim ledon  ,2004,PG-13,98," Comedy, Romance, Sport            ",6.3,0,    Richard Loncraine  ,      Kirsten Dunst,   Paul Bettany,   Jon Favreau,   Sam Neill  ,60371,17000000
    The Family Stone  ,2005,PG-13,103," Comedy, Drama, Romance            ",6.3,0,    Thomas Bezucha  ,      Dermot Mulroney,   Sarah Jessica Parker,   Claire Danes,   Diane Keaton  ,62584,60060000
    Ella Enchanted  ,2004,PG,96," Comedy, Family, Fantasy            ",6.3,0,    Tommy O  Haver  ,      Anne Hathaway,   Hugh Dancy,   Cary Elwes,   Joanna Lumley  ,62406,22920000
    Anything Else  ,2003,R,108," Comedy, Romance            ",6.3,0,    Woody Allen  ,      Woody Allen,   Jason Biggs,   Christina Ricci,   Danny DeVito  ,29828,3200000
    Down with Love  ,2003,PG-13,101," Comedy, Romance            ",6.3,0,    Peyton Reed  ,      Ewan McGregor,   Rene Zellweger,   David Hyde Pierce,   Sarah Paulson  ,39684,20300000
    Meet the Fockers  ,2004,PG-13,115," Comedy, Romance            ",6.3,0,    Jay Roach  ,      Ben Stiller,   Ro ert De Niro,   Blythe Danner,   Teri Polo  ,254077,279260000
    The Good Girl  ,2002,R,93," Drama, Romance            ",6.3,71,    Miguel Arteta  ,      Jennifer Aniston,   Jake Gyllenhaal,   De orah Rush,   Mike White  ,43292,14020000
    Legally Blonde  ,2001,PG-13,96," Comedy, Romance            ",6.3,0,    Ro ert Luketic  ,      Reese Witherspoon,   Luke Wilson,   Selma Blair,   Matthew Davis  ,187456,96520000
    The Princess Diaries  ,2001,G,111," Comedy, Family, Romance            ",6.3,0,    Garry Marshall  ,      Julie Andrews,   Anne Hathaway,   Hector Elizondo,   Heather Matarazzo  ,129648,108250000
    Miss Congeniality  ,2000,PG-13,109," Action, Comedy, Crime            ",6.3,0,    Donald Petrie  ,      Sandra Bullock,   Michael Caine,   Benjamin Bratt,   Candice Bergen  ,189340,106810000
    Keeping the Faith  ,2000,PG-13,128," Comedy, Drama, Romance            ",6.3,0,    Edward Norton  ,      Ben Stiller,   Edward Norton,   Jenna Elfman,   Anne Bancroft  ,49941,37050000
    We Are Your Friends  ,2015,R,96," Drama, Music, Romance            ",6.2,0,    Max Joseph  ,      Zac Efron,   Wes Bentley,   Emily Ratajkowski,   Jonny Weston  ,36350,3590000
    Trainwreck  ,2015,R,125," Comedy, Drama, Romance            ",6.2,75,    Judd Apatow  ,      Amy Schumer,   Bill Hader,   Brie Larson,   Colin Quinn  ,129889,110210000
    Adore  ,2013,R,112," Drama, Romance            ",6.2,0,    Anne Fontaine  ,      Naomi Watts,   Ro in Wright,   Xavier Samuel,   James Frecheville  ,32521,320000
    The Two Faces of January  ,2014,PG-13,96," Romance, Thriller            ",6.2,66,    Hossein Amini  ,      Viggo Mortensen,   Kirsten Dunst,   Oscar Isaac,   Daisy Bevan  ,29755,510000
    Winter' s Tale  ,2014,PG-13,118," Drama, Fantasy, Mystery            ",6.2,0,    Akiva Goldsman  ,      Colin Farrell,   Jessica Brown Findlay,   Russell Crowe,   Jennifer Connelly  ,52429,20000
    That Awkward Moment  ,2014,R,94," Comedy, Romance            ",6.2,0,    Tom Gormican  ,      Zac Efron,   Michael B. Jordan,   Miles Teller,   Imogen Poots  ,98291,26050000
    This Is 40  ,2012,R,134," Comedy, Romance            ",6.2,0,    Judd Apatow  ,      Paul Rudd,   Leslie Mann,   Maude Apatow,   Iris Apatow  ,128590,67540000
"    Tomorrow, When the War Began  ",2010,R,104," Action, Adventure, Drama            ",6.2,0,    Stuart Beattie  ,      Caitlin Stasey,   Rachel Hurd-Wood,   Lincoln Lewis,   Deniz Akdeniz  ,30283,0
    No Strings Attached  ,2011,R,108," Comedy, Romance            ",6.2,0,    Ivan Reitman  ,      Natalie Portman,   Ashton Kutcher,   Kevin Kline,   Cary Elwes  ,214935,70660000
    The Five-Year Engagement  ,2012,R,124," Comedy, Romance            ",6.2,62,    Nicholas Stoller  ,      Jason Segel,   Emily Blunt,   Chris Pratt,   Alison Brie  ,94722,28840000
    Step Up 3D  ,2010,PG-13,107," Drama, Music, Romance            ",6.2,0,    Jon M. Chu  ,      Sharni Vinson,   Rick Malam ri,   Adam Sevani,   Alyson Stoner  ,55889,42400000
    Step Up 2: The Streets  ,2008,PG-13,98," Drama, Music, Romance            ",6.2,0,    Jon M. Chu  ,      Ro ert Hoffman,   Briana Evigan,   Cassie Ventura,   Adam Sevani  ,80183,58020000
    The Sisterhood of the Traveling Pants 2  ,2008,PG-13,119," Comedy, Drama, Romance            ",6.2,63,    Sanaa Hamri  ,      America Ferrera,   Alexis Bledel,   Am er Tam lyn,   Blake Lively  ,27157,44090000
    The Legend of Tarzan  ,2016,PG-13,110," Action, Adventure, Drama            ",6.2,0,    David Yates  ,      Alexander Skarsgrd,   Rory J. Saper,   Christian Stevens,   Christoph Waltz  ,164266,126640000
    Sydney White  ,2007,PG-13,108," Comedy, Drama, Romance            ",6.2,0,    Joe Nuss aum  ,      Amanda Bynes,   Sara Paxton,   Matt Long,   Jack Carpenter  ,46217,11890000
"    New York, I Love You  ",2008,R,103," Comedy, Drama, Romance            ",6.2,0,    Fatih Akin   ,      Allen Hughes,   Shunji Iwai,   Wen Jiang,   Shekhar Kapur,44911,1590000
    The Nanny Diaries  ,2007,PG-13,105," Comedy, Drama, Romance            ",6.2,0,    Shari Springer Berman   ,       Scarlett Johansson,   Laura Linney,   Paul Giamatti,   Donna Murphy    ,56107,25930000
    Man of the Year  ,2006,PG-13,115," Comedy, Drama, Romance            ",6.2,0,    Barry Levinson  ,      Ro in Williams,   Laura Linney,   Lewis Black,   Christopher Walken  ,32210,37440000
    Just Friends  ,2005,PG-13,96," Comedy, Romance            ",6.2,0,    Roger Kum le  ,      Ryan Reynolds,   Amy Smart,   Anna Faris,   Chris Klein  ,107426,32620000
    Prime  ,2005,PG-13,105," Comedy, Drama, Romance            ",6.2,0,    Ben Younger  ,      Uma Thurman,   Meryl Streep,   Bryan Green erg,   Jon A rahams  ,39735,22830000
    Alfie  ,2004,R,103," Comedy, Drama, Romance            ",6.2,0,    Charles Shyer  ,      Jude Law,   Sienna Miller,   Susan Sarandon,   Rene Taylor  ,50960,13400000
    The Wedding Date  ,2005,PG-13,90," Comedy, Romance            ",6.2,0,    Clare Kilner  ,      Dermot Mulroney,   De ra Messing,   Jack Davenport,   Amy Adams  ,48947,31730000
    13 Going on 30  ,2004,PG-13,98," Comedy, Fantasy, Romance            ",6.2,0,    Gary Winick  ,      Jennifer Garner,   Mark Ruffalo,   Judy Greer,   Andy Serkis  ,168894,57230000
    Fever Pitch  ,2005,PG-13,104," Comedy, Drama, Romance            ",6.2,0,    Bo  y Farrelly   ,       Drew Barrymore,   Jimmy Fallon,   Jason Spevack,   Jack Kehler    ,42631,42070000
    Freaky Friday  ,2003,PG,97," Comedy, Family, Fantasy            ",6.2,70,    Mark Waters  ,      Jamie Lee Curtis,   Lindsay Lohan,   Mark Harmon,   Harold Gould  ,126247,110230000
    Two Weeks Notice  ,2002,PG-13,101," Comedy, Romance            ",6.2,0,    Marc Lawrence  ,      Sandra Bullock,   Hugh Grant,   Alicia Witt,   Dana Ivey  ,108480,93350000
    The Human Stain  ,2003,R,106," Drama, Romance, Thriller            ",6.2,0,    Ro ert Benton  ,      Anthony Hopkins,   Nicole Kidman,   Ed Harris,   Gary Sinise  ,29418,5380000
    Solaris  ,2002,PG-13,99," Drama, Mystery, Romance            ",6.2,65,    Steven Soder ergh  ,      George Clooney,   Natascha McElhone,   Ulrich Tukur,   Viola Davis  ,79190,14970000
    Jersey Girl  ,2004,PG-13,102," Comedy, Drama, Romance            ",6.2,0,    Kevin Smith  ,      Ben Affleck,   Liv Tyler,   Raquel Castro,   Betty A erlin  ,63566,25270000
    Uptown Girls  ,2003,PG-13,92," Comedy, Drama, Romance            ",6.2,0,    Boaz Yakin  ,      Brittany Murphy,   Dakota Fanning,   Heather Locklear,   Jesse Spencer  ,35398,36920000
    Sweet Home Ala ama  ,2002,PG-13,108," Comedy, Romance            ",6.2,0,    Andy Tennant  ,      Reese Witherspoon,   Patrick Dempsey,   Josh Lucas,   Candice Bergen  ,103153,127220000
    Pearl Har or  ,2001,PG-13,183," Action, Drama, History            ",6.2,0,    Michael Bay  ,      Ben Affleck,   Kate Beckinsale,   Josh Hartnett,   William Lee Scott  ,312801,198540000
    Save the Last Dance  ,2001,PG-13,112," Drama, Music, Romance            ",6.2,0,    Thomas Carter  ,      Julia Stiles,   Sean Patrick Thomas,   Kerry Washington,   Fredro Starr  ,57835,91060000
