title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Red Lights,2012),R,114," Drama, Fantasy, Mystery            ",6.2,0,Rodrigo Cortés,"['Sigourney Weaver, ', 'Robert De Niro, ', 'Cillian Murphy, ', 'Elizabeth Olsen', '']",58867,$0.05M
Devil,2010),PG-13,80," Horror, Mystery, Thriller            ",6.2,0,John Erick Dowdle,"['Chris Messina, ', 'Caroline Dhavernas, ', 'Bokeem Woodbine, ', 'Logan Marshall-Green', '']",134977,$33.58M
The Thing,I) (2011),R,103," Horror, Mystery, Sci-Fi            ",6.2,0,Matthijs van Heijningen Jr.,"['Mary Elizabeth Winstead, ', 'Joel Edgerton, ', 'Ulrich Thomsen, ', 'Eric Christian Olsen', '']",122889,$16.93M
Lions for Lambs,2007),R,92," Crime, Drama, Mystery            ",6.2,0,Robert Redford,"['Tom Cruise, ', 'Meryl Streep, ', 'Robert Redford, ', 'Michael Peña', '']",47578,$15.00M
Untraceable,2008),R,101," Crime, Mystery, Thriller            ",6.2,0,Gregory Hoblit,"['Diane Lane, ', 'Colin Hanks, ', 'Joseph Cross, ', 'Billy Burke', '']",47680,$28.69M
Case 39,2009),R,109," Horror, Mystery, Thriller            ",6.2,0,Christian Alvart,"['Renée Zellweger, ', 'Ian McShane, ', 'Jodelle Ferland, ', 'Bradley Cooper', '']",79699,$13.25M
Mirrors,I) (2008),R,110," Horror, Mystery            ",6.2,0,Alexandre Aja,"['Kiefer Sutherland, ', 'Paula Patton, ', 'Amy Smart, ', 'Cameron Boyce', '']",102585,$30.69M
Saw III,2006),R,108," Crime, Horror, Mystery            ",6.2,0,Darren Lynn Bousman,"['Tobin Bell, ', 'Shawnee Smith, ', 'Angus Macfadyen, ', 'Bahar Soomekh', '']",179190,$80.24M
Dead Silence,2007),R,89," Horror, Mystery, Thriller            ",6.2,0,James Wan,"['Ryan Kwanten, ', 'Amber Valletta, ', 'Donnie Wahlberg, ', 'Michael Fairman', '']",86292,$16.81M
The Invisible,2007),PG-13,102," Crime, Drama, Fantasy            ",6.2,0,David S. Goyer,"['Justin Chatwin, ', 'Margarita Levieva, ', 'Marcia Gay Harden, ', 'Chris Marquette', '']",34761,$20.57M
Solaris,2002),PG-13,99," Drama, Mystery, Romance            ",6.2,65        ,Steven Soderbergh,"['George Clooney, ', 'Natascha McElhone, ', 'Ulrich Tukur, ', 'Viola Davis', '']",79190,$14.97M
Femme Fatale,2002),R,114," Crime, Drama, Mystery            ",6.2,0,Brian De Palma,"['Rebecca Romijn, ', 'Antonio Banderas, ', 'Peter Coyote, ', 'Eriq Ebouaney', '']",33968,$6.59M
Murder by Numbers,2002),R,115," Crime, Mystery, Thriller            ",6.2,0,Barbet Schroeder,"['Sandra Bullock, ', 'Ben Chaplin, ', 'Ryan Gosling, ', 'Michael Pitt', '']",53505,$31.95M
Jeepers Creepers,2001),R,90," Horror, Mystery            ",6.2,0,Victor Salva,"['Gina Philips, ', 'Justin Long, ', 'Jonathan Breck, ', 'Patricia Belcher', '']",112018,$37.90M
The Hole,2001),R,102," Drama, Mystery, Thriller            ",6.2,0,Nick Hamm,"['Thora Birch, ', 'Desmond Harrington, ', 'Daniel Brocklebank, ', 'Laurence Fox', '']",44205,0
Men in Black II,2002),PG-13,88," Action, Adventure, Comedy            ",6.2,0,Barry Sonnenfeld,"['Tommy Lee Jones, ', 'Will Smith, ', 'Rip Torn, ', 'Lara Flynn Boyle', '']",345256,$190.42M
Scream 2,1997),R,120," Horror, Mystery            ",6.2,63        ,Wes Craven,"['Neve Campbell, ', 'Courteney Cox, ', 'David Arquette, ', 'Jada Pinkett Smith', '']",158519,$101.36M
The Arrival,1996),PG-13,115," Mystery, Sci-Fi, Thriller            ",6.2,0,David Twohy,"['Charlie Sheen, ', 'Lindsay Crouse, ', 'Richard Schiff, ', 'Shane', '']",33017,$14.05M
Brightburn,2019),R,90," Drama, Horror, Mystery            ",6.1,0,David Yarovesky,"['Elizabeth Banks, ', 'David Denman, ', 'Jackson A. Dunn, ', 'Abraham Clinkscales', '']",80551,$17.30M
Personal Shopper,2016),R,105," Drama, Fantasy, Horror            ",6.1,77        ,Olivier Assayas,"['Kristen Stewart, ', 'Lars Eidinger, ', 'Sigrid Bouaziz, ', 'Anders Danielsen Lie', '']",36723,$1.31M
Ouija: Origin of Evil,2016),PG-13,99," Drama, Horror, Mystery            ",6.1,65        ,Mike Flanagan,"['Elizabeth Reaser, ', 'Lulu Wilson, ', 'Annalise Basso, ', 'Henry Thomas', '']",54449,$34.90M
Insidious: Chapter 3,2015),PG-13,97," Horror, Mystery, Thriller            ",6.1,0,Leigh Whannell,"['Dermot Mulroney, ', 'Stefanie Scott, ', 'Angus Sampson, ', 'Leigh Whannell', '']",94541,$52.22M
The Signal,2014),PG-13,97," Drama, Mystery, Sci-Fi            ",6.1,0,William Eubank,"['Brenton Thwaites, ', 'Olivia Cooke, ', 'Beau Knapp, ', 'Laurence Fishburne', '']",63001,$0.60M
The Zero Theorem,2013),R,107," Comedy, Drama, Fantasy            ",6.1,0,Terry Gilliam,"['Christoph Waltz, ', 'Lucas Hedges, ', 'Mélanie Thierry, ', 'David Thewlis', '']",45607,$0.22M
Grave Encounters,2011),Not Rated,92," Horror, Mystery, Thriller            ",6.1,0,"Colin Minihan, ","['| ', '    Stars:', 'Ben Wilkinson, ', 'Sean Rogerson, ', 'Ashleigh Gryzko, ']",53166,0
Scream 4,2011),R,111," Horror, Mystery            ",6.1,0,Wes Craven,"['Neve Campbell, ', 'Courteney Cox, ', 'David Arquette, ', 'Lucy Hale', '']",128637,$38.18M
6 Souls,2010),R,112," Horror, Mystery, Thriller            ",6.1,0,"Måns Mårlind, ","['    Stars:', 'Julianne Moore, ', 'Jonathan Rhys Meyers, ', 'Jeffrey DeMunn, ', 'Frances Conroy']",32586,0
Cleaner,2007),R,88," Crime, Mystery, Thriller            ",6.1,0,Renny Harlin,"['Samuel L. Jackson, ', 'Ed Harris, ', 'Eva Mendes, ', 'Luis Guzmán', '']",37472,0
Deception,I) (2008),R,107," Crime, Drama, Mystery            ",6.1,0,Marcel Langenegger,"['Hugh Jackman, ', 'Ewan McGregor, ', 'Michelle Williams, ', 'Bruce Altman', '']",37836,$4.60M
The Oxford Murders,2008),R,108," Crime, Mystery, Thriller            ",6.1,0,Álex de la Iglesia,"['Elijah Wood, ', 'John Hurt, ', 'Leonor Watling, ', 'Jim Carter', '']",27875,$0.00M
Birth,2004),R,100," Drama, Fantasy, Mystery            ",6.1,0,Jonathan Glazer,"['Nicole Kidman, ', 'Cameron Bright, ', 'Lauren Bacall, ', 'Danny Huston', '']",34876,$5.01M
Dragonfly,2002),PG-13,104," Drama, Fantasy, Mystery            ",6.1,0,Tom Shadyac,"['Kevin Costner, ', 'Susanna Thompson, ', 'Joe Morton, ', 'Ron Rifkin', '']",36824,$30.06M
Original Sin,2001),R,116," Drama, Mystery, Romance            ",6.1,0,Michael Cristofer,"['Antonio Banderas, ', 'Angelina Jolie, ', 'Thomas Jane, ', 'Jack Thompson', '']",53962,$16.25M
Sphere,1998),PG-13,134," Action, Mystery, Sci-Fi            ",6.1,0,Barry Levinson,"['Dustin Hoffman, ', 'Sharon Stone, ', 'Samuel L. Jackson, ', 'Peter Coyote', '']",99712,$37.02M
Murder at 1600,1997),R,107," Action, Crime, Drama            ",6.1,0,Dwight H. Little,"['Wesley Snipes, ', 'Diane Lane, ', 'Daniel Benzali, ', 'Dennis Miller', '']",28554,$25.83M
Friday the 13th Part 2,1981),R,87," Horror, Mystery, Thriller            ",6.1,0,Steve Miner,"['Betsy Palmer, ', 'Amy Steel, ', 'John Furey, ', 'Adrienne King', '']",59862,$21.72M
The Boy,2016),PG-13,97," Horror, Mystery, Thriller            ",6.0,0,William Brent Bell,"['Lauren Cohan, ', 'Rupert Evans, ', 'James Russell, ', 'Jim Norton', '']",81174,$35.82M
The Taking of Deborah Logan,2014),R,90," Horror, Mystery, Thriller            ",6.0,0,Adam Robitel,"['Jill Larson, ', 'Anne Ramsay, ', 'Michelle Ang, ', 'Brett Gentile', '']",26666,0
Circle,II) (2015,Not Rated,87," Drama, Horror, Mystery            ",6.0,0,"Aaron Hann, ","['    Stars:', 'Allegra Masters, ', 'Aimee McKay, ', 'Ashley Key, ', 'Autumn Federici']",45751,0
Greta,2018),R,98," Drama, Mystery, Thriller            ",6.0,0,Neil Jordan,"['Isabelle Huppert, ', 'Chloë Grace Moretz, ', 'Maika Monroe, ', 'Jane Perry', '']",26489,$10.52M
Rebecca,I) (2020),PG-13,123," Drama, Mystery, Romance            ",6.0,0,Ben Wheatley,"['Lily James, ', 'Armie Hammer, ', 'Kristin Scott Thomas, ', 'Keeley Hawes', '']",31816,0
Murder Mystery,2019),PG-13,97," Action, Comedy, Crime            ",6.0,0,Kyle Newacheck,"['Adam Sandler, ', 'Jennifer Aniston, ', 'Luke Evans, ', 'Terence Stamp', '']",104531,0
Dream House,2011),PG-13,84," Drama, Mystery, Thriller            ",6.0,0,Jim Sheridan,"['Daniel Craig, ', 'Rachel Weisz, ', 'Naomi Watts, ', 'Elias Koteas', '']",63732,$21.28M
Saw VI,2009),R,90," Horror, Mystery, Thriller            ",6.0,0,Kevin Greutert,"['Tobin Bell, ', 'Costas Mandylor, ', 'Mark Rolston, ', 'Betsy Russell', '']",102476,$27.69M
The Rite,2011),PG-13,114," Drama, Horror, Mystery            ",6.0,0,Mikael Håfström,"[""Colin O'Donoghue, "", 'Anthony Hopkins, ', 'Ciarán Hinds, ', 'Alice Braga', '']",91453,$33.05M
Righteous Kill,2008),R,101," Crime, Drama, Mystery            ",6.0,0,Jon Avnet,"['Robert De Niro, ', 'Al Pacino, ', 'Carla Gugino, ', '50 Cent', '']",85065,$40.08M
The Midnight Meat Train,2008),R,100," Horror, Mystery, Thriller            ",6.0,0,Ryûhei Kitamura,"['Vinnie Jones, ', 'Bradley Cooper, ', 'Leslie Bibb, ', 'Brooke Shields', '']",60455,$0.08M
Hide and Seek,2005),R,101," Drama, Horror, Mystery            ",6.0,0,John Polson,"['Robert De Niro, ', 'Dakota Fanning, ', 'Famke Janssen, ', 'Elisabeth Shue', '']",81933,$51.10M
Sky Captain and the World of Tomorrow,2004),PG,106," Action, Adventure, Mystery            ",6.0,64        ,Kerry Conran,"['Gwyneth Paltrow, ', 'Jude Law, ', 'Angelina Jolie, ', 'Giovanni Ribisi', '']",81787,$37.76M
Snake Eyes,1998),R,98," Crime, Mystery, Thriller            ",6.0,0,Brian De Palma,"['Nicolas Cage, ', 'Gary Sinise, ', 'John Heard, ', 'Carla Gugino', '']",75995,$55.59M
The Net,I) (1995),PG-13,114," Action, Crime, Drama            ",6.0,0,Irwin Winkler,"['Sandra Bullock, ', 'Jeremy Northam, ', 'Dennis Miller, ', 'Diane Baker', '']",61146,$50.73M
Above the Law,1988),R,99," Action, Crime, Drama            ",6.0,0,Andrew Davis,"['Steven Seagal, ', 'Pam Grier, ', 'Henry Silva, ', 'Ron Dean', '']",28931,$18.87M
The Golden Child,1986),PG-13,94," Action, Adventure, Comedy            ",6.0,0,Michael Ritchie,"['Eddie Murphy, ', 'J.L. Reate, ', 'Charles Dance, ', 'Charlotte Lewis', '']",52027,$79.82M
Cam,2018),TV-MA,94," Drama, Horror, Mystery            ",5.9,71        ,Daniel Goldhaber,"['Madeline Brewer, ', 'Patch Darragh, ', 'Melora Walters, ', 'Devin Druid', '']",27306,0
Annabelle Comes Home,2019),R,106," Horror, Mystery, Thriller            ",5.9,0,Gary Dauberman,"['Vera Farmiga, ', 'Patrick Wilson, ', 'Mckenna Grace, ', 'Madison Iseman', '']",59056,$74.15M
Unfriended: Dark Web,2018),R,92," Horror, Mystery, Thriller            ",5.9,0,Stephen Susco,"['Colin Woodell, ', 'Stephanie Nogueras, ', 'Betty Gabriel, ', 'Rebecca Rittenhouse', '']",27639,$8.78M
The Void,I) (2016),Not Rated,90," Horror, Mystery, Sci-Fi            ",5.9,62        ,"Jeremy Gillespie, ","['    Stars:', 'Aaron Poole, ', 'Kenneth Welsh, ', 'Daniel Fathers, ', 'Kathleen Munroe']",31598,$0.15M
The Captive,I) (2014),R,112," Crime, Drama, Mystery            ",5.9,0,Atom Egoyan,"['Ryan Reynolds, ', 'Scott Speedman, ', 'Rosario Dawson, ', 'Mireille Enos', '']",31232,0
Gone,I) (2012),PG-13,94," Action, Adventure, Mystery            ",5.9,0,Heitor Dhalia,"['Amanda Seyfried, ', 'Jennifer Carpenter, ', 'Wes Bentley, ', 'Daniel Sunjata', '']",42269,$11.65M
The Tall Man,2012),R,106," Crime, Drama, Horror            ",5.9,0,Pascal Laugier,"['Jessica Biel, ', 'Jodelle Ferland, ', 'William B. Davis, ', 'Stephen McHattie', '']",39121,0
The Mortal Instruments: City of Bones,2013),PG-13,130," Action, Adventure, Fantasy            ",5.9,0,Harald Zwart,"['Lily Collins, ', 'Jamie Campbell Bower, ', 'Robert Sheehan, ', 'Jemima West', '']",128258,$31.17M
The Fourth Kind,2009),PG-13,98," Horror, Mystery, Sci-Fi            ",5.9,0,Olatunde Osunsanmi,"['Milla Jovovich, ', 'Elias Koteas, ', 'Will Patton, ', 'Hakeem Kae-Kazim', '']",74046,$25.46M
The Ruins,2008),R,90," Adventure, Fantasy, Horror            ",5.9,0,Carter Smith,"['Shawn Ashmore, ', 'Jena Malone, ', 'Jonathan Tucker, ', 'Laura Ramsey', '']",70762,$17.43M
Saw IV,2007),R,93," Crime, Horror, Mystery            ",5.9,0,Darren Lynn Bousman,"['Tobin Bell, ', 'Scott Patterson, ', 'Louis Ferreira, ', 'Costas Mandylor', '']",140855,$63.30M
After.Life,2009),R,104," Drama, Mystery, Thriller            ",5.9,0,Agnieszka Wojtowicz-Vosloo,"['Christina Ricci, ', 'Liam Neeson, ', 'Justin Long, ', 'Chandler Canterbury', '']",36839,$0.11M
The Haunting in Connecticut,2009),PG-13,92," Drama, Horror, Mystery            ",5.9,0,Peter Cornwell,"['Virginia Madsen, ', 'Martin Donovan, ', 'Elias Koteas, ', 'Kyle Gallner', '']",59396,$55.39M
Premonition,I) (2007),PG-13,96," Drama, Fantasy, Mystery            ",5.9,0,Mennan Yapo,"['Sandra Bullock, ', 'Julian McMahon, ', 'Amber Valletta, ', 'Shyann McClure', '']",72991,$47.85M
The X Files: I Want to Believe,2008),PG-13,104," Crime, Drama, Horror            ",5.9,0,Chris Carter,"['David Duchovny, ', 'Gillian Anderson, ', 'Billy Connolly, ', 'Amanda Peet', '']",88842,$20.98M
The Possession,I) (2012),PG-13,92," Horror, Mystery, Thriller            ",5.9,0,Ole Bornedal,"['Natasha Calis, ', 'Jeffrey Dean Morgan, ', 'Kyra Sedgwick, ', 'Madison Davenport', '']",57222,$49.13M
88 Minutes,2007),R,108," Crime, Drama, Mystery            ",5.9,0,Jon Avnet,"['Al Pacino, ', 'Alicia Witt, ', 'Ben McKenzie, ', 'Leelee Sobieski', '']",74214,$16.93M
The Grudge,2004),PG-13,91," Horror, Mystery, Thriller            ",5.9,0,Takashi Shimizu,"['Sarah Michelle Gellar, ', 'Jason Behr, ', 'Clea DuVall, ', 'William Mapother', '']",139177,$110.36M
Without a Paddle,2004),PG-13,95," Adventure, Comedy, Mystery            ",5.9,0,Steven Brill,"['Matthew Lillard, ', 'Seth Green, ', 'Dax Shepard, ', 'Matthew Price', '']",44632,$58.17M
The Brothers Grimm,2005),PG-13,118," Action, Adventure, Comedy            ",5.9,0,Terry Gilliam,"['Matt Damon, ', 'Heath Ledger, ', 'Monica Bellucci, ', 'Petr Ratimec', '']",116495,$37.92M
The 6th Day,2000),PG-13,123," Action, Mystery, Sci-Fi            ",5.9,0,Roger Spottiswoode,"['Arnold Schwarzenegger, ', 'Michael Rapaport, ', 'Tony Goldwyn, ', 'Michael Rooker', '']",116889,$34.60M
Striking Distance,1993),R,102," Action, Crime, Mystery            ",5.9,0,Rowdy Herrington,"['Bruce Willis, ', 'Sarah Jessica Parker, ', 'Dennis Farina, ', 'Tom Sizemore', '']",40399,$23.80M
Another 48 Hrs.,1990),R,93," Action, Comedy, Crime            ",5.9,0,Walter Hill,"['Eddie Murphy, ', 'Nick Nolte, ', 'Brion James, ', 'Kevin Tighe', '']",38906,$80.82M
Vivarium,2019),R,97," Comedy, Horror, Mystery            ",5.8,64        ,Lorcan Finnegan,"['Imogen Poots, ', 'Danielle Ryan, ', 'Molly McCann, ', 'Jesse Eisenberg', '']",40615,0
High Life,2018),R,113," Adventure, Drama, Horror            ",5.8,77        ,Claire Denis,"['Robert Pattinson, ', 'Juliette Binoche, ', 'André 3000, ', 'Mia Goth', '']",29574,$1.23M
Jigsaw,I) (2017),R,92," Crime, Horror, Mystery            ",5.8,0,"Michael Spierig, ","['    Stars:', 'Matt Passmore, ', 'Tobin Bell, ', 'Callum Keith Rennie, ', 'Hannah Emily Anderson']",69322,$38.05M
Paranormal Activity 3,2011),R,83," Horror, Mystery            ",5.8,0,"Henry Joost, ","['    Stars:', 'Chloe Csengery, ', 'Jessica Tyler Brown, ', 'Christopher Nicholas Smith, ', 'Lauren Bittner']",90611,$104.01M
The Paperboy,2012),R,107," Crime, Drama, Mystery            ",5.8,0,Lee Daniels,"['Matthew McConaughey, ', 'Nicole Kidman, ', 'John Cusack, ', 'Zac Efron', '']",36077,$0.69M
Saw V,2008),R,92," Crime, Horror, Mystery            ",5.8,0,David Hackl,"['Scott Patterson, ', 'Costas Mandylor, ', 'Tobin Bell, ', 'Betsy Russell', '']",115805,$56.75M
Final Destination 3,2006),R,93," Action, Crime, Horror            ",5.8,0,James Wong,"['Mary Elizabeth Winstead, ', 'Ryan Merriman, ', 'Kris Lemche, ', 'Alexz Johnson', '']",131575,$54.10M
Cry Wolf,2005),PG-13,90," Drama, Horror, Mystery            ",5.8,0,Jeff Wadlow,"['Julian Morris, ', 'Lindy Booth, ', 'Jared Padalecki, ', 'Erica Yates', '']",26055,$10.05M
The Forgotten,2004),PG-13,91," Drama, Mystery, Sci-Fi            ",5.8,0,Joseph Ruben,"['Julianne Moore, ', 'Dominic West, ', 'Christopher Kovaleski, ', 'Matthew Pleszewicz', '']",64082,$66.64M
Gothika,2003),R,98," Horror, Mystery, Thriller            ",5.8,0,Mathieu Kassovitz,"['Halle Berry, ', 'Penélope Cruz, ', 'Robert Downey Jr., ', 'Charles S. Dutton', '']",106886,$59.69M
The Glass House,2001),PG-13,106," Crime, Drama, Mystery            ",5.8,0,Daniel Sackheim,"['Diane Lane, ', 'Leelee Sobieski, ', 'Stellan Skarsgård, ', 'Bruce Dern', '']",33686,$18.00M
The Relic,1997),R,110," Horror, Mystery, Sci-Fi            ",5.8,0,Peter Hyams,"['Penelope Ann Miller, ', 'Tom Sizemore, ', 'Linda Hunt, ', 'James Whitmore', '']",25206,$33.96M
Velvet Buzzsaw,2019),R,113," Horror, Mystery, Thriller            ",5.7,61        ,Dan Gilroy,"['Jake Gyllenhaal, ', 'Rene Russo, ', 'Zawe Ashton, ', 'Tom Sturridge', '']",54828,0
Insidious: The Last Key,2018),PG-13,103," Horror, Mystery, Thriller            ",5.7,0,Adam Robitel,"['Lin Shaye, ', 'Leigh Whannell, ', 'Angus Sampson, ', 'Kirk Acevedo', '']",53127,$67.75M
Eli,I) (2019),R,98," Drama, Horror, Mystery            ",5.7,0,Ciarán Foy,"['Charlie Shotwell, ', 'Kelly Reilly, ', 'Max Martini, ', 'Lili Taylor', '']",29724,0
The Do-Over,2016),TV-MA,108," Action, Adventure, Comedy            ",5.7,0,Steven Brill,"['Adam Sandler, ', 'David Spade, ', 'Paula Patton, ', 'Kathryn Hahn', '']",41141,0
Allegiant,2016),PG-13,120," Action, Adventure, Mystery            ",5.7,0,Robert Schwentke,"['Shailene Woodley, ', 'Theo James, ', 'Jeff Daniels, ', 'Naomi Watts', '']",110283,$66.18M
Regression,I) (2015),R,106," Crime, Drama, Mystery            ",5.7,0,Alejandro Amenábar,"['Ethan Hawke, ', 'David Thewlis, ', 'Emma Watson, ', 'Dale Dickey', '']",37298,$0.05M
Oldboy,2013),R,104," Action, Drama, Mystery            ",5.7,0,Spike Lee,"['Josh Brolin, ', 'Elizabeth Olsen, ', 'Samuel L. Jackson, ', 'Sharlto Copley', '']",69616,$2.19M
Pet Sematary,2019),R,101," Horror, Mystery, Thriller            ",5.7,0,"Kevin Kölsch, ","['    Stars:', 'Jason Clarke, ', 'Amy Seimetz, ', 'John Lithgow, ', 'Jeté Laurence']",82777,$54.72M
Perfect Stranger,2007),R,109," Crime, Mystery, Thriller            ",5.7,0,James Foley,"['Halle Berry, ', 'Bruce Willis, ', 'Giovanni Ribisi, ', 'Richard Portnow', '']",45301,$23.98M
The Pink Panther,2006),PG,93," Adventure, Comedy, Crime            ",5.7,0,Shawn Levy,"['Steve Martin, ', 'Kevin Kline, ', 'Jean Reno, ', 'Emily Mortimer', '']",81950,$82.23M
Cube Zero,2004),R,97," Drama, Mystery, Sci-Fi            ",5.7,0,Ernie Barbarash,"['Zachary Bennett, ', 'Stephanie Moore, ', 'Martin Roach, ', 'Michael Riley', '']",37075,0
Club Dread,2004),R,104," Comedy, Horror, Mystery            ",5.7,0,Jay Chandrasekhar,"['Jay Chandrasekhar, ', 'Bill Paxton, ', 'Kevin Heffernan, ', 'Elena Lyons', '']",28457,$4.99M
House on Haunted Hill,1999),R,93," Crime, Fantasy, Horror            ",5.7,0,William Malone,"['Geoffrey Rush, ', 'Famke Janssen, ', 'Taye Diggs, ', 'Peter Gallagher', '']",53663,$40.85M
I Know What You Did Last Summer,1997),R,101," Horror, Mystery            ",5.7,0,Jim Gillespie,"['Jennifer Love Hewitt, ', 'Sarah Michelle Gellar, ', 'Anne Heche, ', 'Ryan Phillippe', '']",134345,$72.59M
Ma,2019),R,99," Horror, Mystery, Thriller            ",5.6,0,Tate Taylor,"['Octavia Spencer, ', 'Diana Silvers, ', 'Juliette Lewis, ', 'McKaley Miller', '']",41268,$45.37M
Paranormal Activity 2,2010),R,91," Horror, Mystery            ",5.6,0,Tod Williams,"['Katie Featherston, ', 'Micah Sloat, ', 'Molly Ephraim, ', 'David Bierend', '']",99032,$84.75M
Saw: The Final Chapter,2010),R,90," Crime, Horror, Mystery            ",5.6,0,Kevin Greutert,"['Tobin Bell, ', 'Costas Mandylor, ', 'Betsy Russell, ', 'Cary Elwes', '']",91021,$45.71M
The Ward,2010),R,89," Horror, Mystery, Thriller            ",5.6,0,John Carpenter,"['Amber Heard, ', 'Mamie Gummer, ', 'Danielle Panabaker, ', 'Laura-Leigh', '']",40521,0
The Last Exorcism,2010),PG-13,87," Horror, Mystery, Thriller            ",5.6,63        ,Daniel Stamm,"['Patrick Fabian, ', 'Ashley Bell, ', 'Iris Bahr, ', 'Louis Herthum', '']",48062,$41.03M
The Pink Panther 2,2009),PG,92," Action, Adventure, Comedy            ",5.6,0,Harald Zwart,"['Steve Martin, ', 'Jean Reno, ', 'Emily Mortimer, ', 'Andy Garcia', '']",42655,$35.92M
The Black Dahlia,2006),R,121," Crime, Drama, Mystery            ",5.6,0,Brian De Palma,"['Josh Hartnett, ', 'Aaron Eckhart, ', 'Scarlett Johansson, ', 'Hilary Swank', '']",71553,$22.52M
Dark Water,2005),PG-13,105," Drama, Horror, Mystery            ",5.6,0,Walter Salles,"['Jennifer Connelly, ', 'Ariel Gade, ', 'John C. Reilly, ', 'Tim Roth', '']",59860,$25.47M
Creep,I) (2004),R,85," Horror, Mystery, Thriller            ",5.6,0,Christopher Smith,"['Franka Potente, ', 'Sean Harris, ', 'Vas Blackwood, ', 'Ken Campbell', '']",28303,0
The Box,I) (2009),PG-13,115," Drama, Mystery, Thriller            ",5.6,0,Richard Kelly,"['Cameron Diaz, ', 'James Marsden, ', 'Frank Langella, ', 'James Rebhorn', '']",89125,$15.05M
Cube²: Hypercube,2002),R,94," Drama, Mystery, Sci-Fi            ",5.6,0,Andrzej Sekula,"['Kari Matchett, ', 'Geraint Wyn Davies, ', 'Grace Lynn Kung, ', 'Matthew Ferguson', '']",62919,0
Urban Legend,1998),R,99," Horror, Mystery, Thriller            ",5.6,0,Jamie Blanks,"['Jared Leto, ', 'Alicia Witt, ', 'Rebecca Gayheart, ', 'Michael Rosenbaum', '']",60734,$38.07M
Scream 3,2000),R,116," Horror, Mystery            ",5.6,0,Wes Craven,"['David Arquette, ', 'Neve Campbell, ', 'Courteney Cox, ', 'Liev Schreiber', '']",124574,$89.14M
Unfriended,2014),R,83," Horror, Mystery, Thriller            ",5.5,0,Levan Gabriadze,"['Heather Sossaman, ', 'Matthew Bohrer, ', 'Courtney Halverson, ', 'Shelley Hennig', '']",69117,$32.48M
Mortdecai,2015),R,107," Action, Adventure, Comedy            ",5.5,0,David Koepp,"['Johnny Depp, ', 'Gwyneth Paltrow, ', 'Ewan McGregor, ', 'Olivia Munn', '']",68150,$7.61M
Vampire Academy,2014),PG-13,104," Action, Comedy, Drama            ",5.5,0,Mark Waters,"['Zoey Deutch, ', 'Lucy Fry, ', 'Danila Kozlovskiy, ', 'Gabriel Byrne', '']",52069,$7.79M
The Innkeepers,2011),R,101," Drama, Horror, Mystery            ",5.5,64        ,Ti West,"['Sara Paxton, ', 'Pat Healy, ', 'Kelly McGillis, ', 'Alison Bartlett', '']",33056,$0.08M
Red Riding Hood,2011),PG-13,100," Fantasy, Horror, Mystery            ",5.5,0,Catherine Hardwicke,"['Amanda Seyfried, ', 'Lukas Haas, ', 'Gary Oldman, ', 'Billy Burke', '']",108387,$37.66M
Winchester,2018),PG-13,99," Biography, Drama, Fantasy            ",5.5,0,"Michael Spierig, ","['    Stars:', 'Helen Mirren, ', 'Sarah Snook, ', ""Finn Scicluna-O'Prey, "", 'Jason Clarke']",30865,$25.09M
Friday the 13th,2009),R,97," Horror, Mystery, Thriller            ",5.5,0,Marcus Nispel,"['Jared Padalecki, ', 'Amanda Righetti, ', 'Derek Mears, ', 'Danielle Panabaker', '']",98621,$65.00M
All the Boys Love Mandy Lane,2006),R,90," Horror, Mystery, Thriller            ",5.5,0,Jonathan Levine,"['Amber Heard, ', 'Anson Mount, ', 'Whitney Able, ', 'Michael Welch', '']",31525,0
Lady in the Water,2006),PG-13,110," Drama, Fantasy, Mystery            ",5.5,0,M. Night Shyamalan,"['Paul Giamatti, ', 'Bryce Dallas Howard, ', 'Jeffrey Wright, ', 'Bob Balaban', '']",95096,$42.29M
White Noise,I) (2005),PG-13,101," Drama, Horror, Mystery            ",5.5,0,Geoffrey Sax,"['Michael Keaton, ', 'Deborah Kara Unger, ', 'Ian McNeice, ', 'Chandra West', '']",47266,$56.39M
Whiteout,2009),R,101," Action, Crime, Mystery            ",5.5,0,Dominic Sena,"['Kate Beckinsale, ', 'Gabriel Macht, ', 'Tom Skerritt, ', 'Columbus Short', '']",37464,$10.28M
"Dude, Where's My Car?",2000),PG-13,83," Comedy, Mystery, Sci-Fi            ",5.5,0,Danny Leiner,"['Ashton Kutcher, ', 'Seann William Scott, ', 'Jennifer Garner, ', 'Marla Sokoloff', '']",134866,$46.73M
Gretel & Hansel,2020),PG-13,87," Fantasy, Horror, Mystery            ",5.4,64        ,Oz Perkins,"['Sophia Lillis, ', 'Samuel Leakey, ', 'Alice Krige, ', 'Jessica De Gouw', '']",25018,0
Serenity,2019),R,106," Drama, Mystery, Thriller            ",5.4,0,Steven Knight,"['Matthew McConaughey, ', 'Anne Hathaway, ', 'Diane Lane, ', 'Jason Clarke', '']",36655,$8.55M
In the Tall Grass,2019),TV-MA,101," Horror, Mystery, Sci-Fi            ",5.4,0,Vincenzo Natali,"['Laysla De Oliveira, ', 'Avery Whitted, ', 'Patrick Wilson, ', 'Will Buie Jr.', '']",47482,0
