title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Grave Encounters,2011),Not Rated,92," Horror, Mystery, Thriller            ",6.1,0,"Colin Minihan, ","['| ', '    Stars:', 'Ben Wilkinson, ', 'Sean Rogerson, ', 'Ashleigh Gryzko, ']",53166,0
Hobo with a Shotgun,2011),Not Rated,86," Action, Comedy, Horror            ",6.1,0,Jason Eisener,"['Rutger Hauer, ', 'Pasha Ebrahimi, ', 'Robb Wells, ', 'Brian Downey', '']",44117,$0.70M
Hansel & Gretel: Witch Hunters,2013),R,88," Action, Fantasy, Horror            ",6.1,0,Tommy Wirkola,"['Jeremy Renner, ', 'Gemma Arterton, ', 'Peter Stormare, ', 'Famke Janssen', '']",195520,$55.70M
Scream 4,2011),R,111," Horror, Mystery            ",6.1,0,Wes Craven,"['Neve Campbell, ', 'Courteney Cox, ', 'David Arquette, ', 'Lucy Hale', '']",128637,$38.18M
6 Souls,2010),R,112," Horror, Mystery, Thriller            ",6.1,0,"Måns Mårlind, ","['    Stars:', 'Julianne Moore, ', 'Jonathan Rhys Meyers, ', 'Jeffrey DeMunn, ', 'Frances Conroy']",32586,0
The Belko Experiment,2016),R,89," Horror, Thriller            ",6.1,0,Greg McLean,"['John Gallagher Jr., ', 'Tony Goldwyn, ', 'Adria Arjona, ', 'John C. McGinley', '']",44776,$10.16M
Splinter,I) (2008),R,82," Horror, Sci-Fi, Thriller            ",6.1,0,Toby Wilkins,"['Shea Whigham, ', 'Jill Wagner, ', 'Paulo Costanzo, ', 'Charles Baker', '']",33637,0
Solomon Kane,2009),R,104," Action, Adventure, Fantasy            ",6.1,0,M.J. Bassett,"['James Purefoy, ', 'Max von Sydow, ', 'Rachel Hurd-Wood, ', 'Pete Postlethwaite', '']",69586,0
Bug,2006),R,102," Drama, Horror, Thriller            ",6.1,62        ,William Friedkin,"['Ashley Judd, ', 'Michael Shannon, ', 'Harry Connick Jr., ', 'Lynn Collins', '']",33172,$7.01M
Halloween,2007),R,109, Horror            ,6.1,0,Rob Zombie,"['Scout Taylor-Compton, ', 'Malcolm McDowell, ', 'Tyler Mane, ', 'Brad Dourif', '']",109562,$58.27M
Wrong Turn,I) (2003),R,84," Horror, Thriller            ",6.1,0,Rob Schmidt,"['Eliza Dushku, ', 'Jeremy Sisto, ', 'Emmanuelle Chriqui, ', 'Desmond Harrington', '']",110442,$15.42M
House of 1000 Corpses,2003),R,89, Horror            ,6.1,0,Rob Zombie,"['Sid Haig, ', 'Karen Black, ', 'Bill Moseley, ', 'Sheri Moon Zombie', '']",78680,$12.63M
Deep Rising,1998),R,106," Action, Adventure, Horror            ",6.1,0,Stephen Sommers,"['Treat Williams, ', 'Famke Janssen, ', 'Anthony Heald, ', ""Kevin J. O'Connor"", '']",33666,$11.20M
Critters,1986),PG-13,86," Comedy, Horror, Sci-Fi            ",6.1,0,Stephen Herek,"['Dee Wallace, ', 'M. Emmet Walsh, ', 'Billy Green Bush, ', 'Scott Grimes', '']",31291,$13.17M
Firestarter,1984),R,114," Action, Horror, Sci-Fi            ",6.1,0,Mark L. Lester,"['Drew Barrymore, ', 'David Keith, ', 'Freddie Jones, ', 'Heather Locklear', '']",29487,$15.10M
Cujo,1983),R,93," Horror, Thriller            ",6.1,0,Lewis Teague,"['Dee Wallace, ', 'Daniel Hugh Kelly, ', 'Danny Pintauro, ', 'Christopher Stone', '']",40093,$21.20M
Friday the 13th Part 2,1981),R,87," Horror, Mystery, Thriller            ",6.1,0,Steve Miner,"['Betsy Palmer, ', 'Amy Steel, ', 'John Furey, ', 'Adrienne King', '']",59862,$21.72M
Captive State,2019),PG-13,109," Action, Horror, Sci-Fi            ",6.0,0,Rupert Wyatt,"['John Goodman, ', 'Ashton Sanders, ', 'Jonathan Majors, ', 'Vera Farmiga', '']",49446,$5.96M
The Purge: Election Year,2016),R,108," Action, Horror, Sci-Fi            ",6.0,0,James DeMonaco,"['Frank Grillo, ', 'Elizabeth Mitchell, ', 'Mykelti Williamson, ', 'Joseph Julian Soria', '']",90668,$79.21M
The Boy,2016),PG-13,97," Horror, Mystery, Thriller            ",6.0,0,William Brent Bell,"['Lauren Cohan, ', 'Rupert Evans, ', 'James Russell, ', 'Jim Norton', '']",81174,$35.82M
The Taking of Deborah Logan,2014),R,90," Horror, Mystery, Thriller            ",6.0,0,Adam Robitel,"['Jill Larson, ', 'Anne Ramsay, ', 'Michelle Ang, ', 'Brett Gentile', '']",26666,0
Circle,II) (2015,Not Rated,87," Drama, Horror, Mystery            ",6.0,0,"Aaron Hann, ","['    Stars:', 'Allegra Masters, ', 'Aimee McKay, ', 'Ashley Key, ', 'Autumn Federici']",45751,0
V/H/S/2,2013),R,96," Horror, Thriller            ",6.0,0,"Simon Barrett, ","['Gregg Hale, ', 'Eduardo Sánchez, ', 'Timo Tjahjanto, ', 'Adam Wingard', '| ']",36273,$0.02M
Victor Frankenstein,2015),PG-13,110," Drama, Horror, Sci-Fi            ",6.0,0,Paul McGuigan,"['Daniel Radcliffe, ', 'James McAvoy, ', 'Jessica Brown Findlay, ', 'Andrew Scott', '']",52770,$5.78M
Saw VI,2009),R,90," Horror, Mystery, Thriller            ",6.0,0,Kevin Greutert,"['Tobin Bell, ', 'Costas Mandylor, ', 'Mark Rolston, ', 'Betsy Russell', '']",102476,$27.69M
The Rite,2011),PG-13,114," Drama, Horror, Mystery            ",6.0,0,Mikael Håfström,"[""Colin O'Donoghue, "", 'Anthony Hopkins, ', 'Ciarán Hinds, ', 'Alice Braga', '']",91453,$33.05M
The Midnight Meat Train,2008),R,100," Horror, Mystery, Thriller            ",6.0,0,Ryûhei Kitamura,"['Vinnie Jones, ', 'Bradley Cooper, ', 'Leslie Bibb, ', 'Brooke Shields', '']",60455,$0.08M
The Amityville Horror,2005),R,90, Horror            ,6.0,0,Andrew Douglas,"['Ryan Reynolds, ', 'Melissa George, ', 'Jimmy Bennett, ', 'Jesse James', '']",105687,$65.23M
Hide and Seek,2005),R,101," Drama, Horror, Mystery            ",6.0,0,John Polson,"['Robert De Niro, ', 'Dakota Fanning, ', 'Famke Janssen, ', 'Elisabeth Shue', '']",81933,$51.10M
Mimic,1997),R,105," Horror, Sci-Fi            ",6.0,0,Guillermo del Toro,"['Mira Sorvino, ', 'Jeremy Northam, ', 'Alexander Goodwin, ', 'Giancarlo Giannini', '']",46456,$25.48M
Friday the 13th Part VI: Jason Lives,1986),R,86," Horror, Thriller            ",6.0,0,Tom McLoughlin,"['Thom Mathews, ', 'Jennifer Cooke, ', 'David Kagen, ', 'Kerry Noonan', '']",39216,$19.47M
